,Channel ID,Channel Name,Created,Description,Genre,Comment Count,Subscriber Count,Video Count,View Count,Upload Frequency
245,UC9wMap3yZJl5eLed5tqxcHw,BlastphamousHD Gaming,2013-06-05,"I do mostly Lets Plays,and Crazy Stories from my life over awesome gameplay, I also do video game Music Parodies,and video gaming voice over dubs but less ...",Gaming,29,1000257,1000257,206798460,10
246,UCPPuqgEcvAM45l9SetUR4wQ,iSharp Gaming,2017-05-07,Welcome to iSharp Gaming! My channel consists of professional fortnite content. Amazing streams and a little NBA 2k 18. If you enjoy I wouldn't mind seeing you ...,Gaming,0,2720,2720,68905,0
247,UCkbFDtDfnPmZEdgd1nhyKCQ,4FS Gaming,2016-04-15,"Welcome to 4FS Gaming! We are a group of mates dedicated to bringing you a range of gaming content, from the Xbox One and PC. We have made a pledge to ...",Gaming,0,9552,9552,1549760,3
248,UC2rTtwvsGnlzrY5lrTy70VQ,ChesnoidGaming,2013-02-18,This is THE place to get the BEST FIFA 18 Career Mode content on YouTube!! Plenty of FIFA 18 Career Modes for you to enjoy with multiple series!! I upload ...,Gaming,1,255035,255035,68808111,0
249,UCN2cpueuYwPYIbRPcknme7Q,Christian 26 Gaming,2016-02-28,"Welcome to My Channel My Name Is Christian I am a 26 Year Old Streamer And Life long Gamer. The Games - I Play Tom Clancy the Division, Rainbow Six ...",Gaming,0,4424,4424,310966,0
250,UCBotVPmt0BnvFG9czGD5u9Q,Jazon Gaming,2015-02-03,Yo yo yo yo! Jazon here! Welcome to my Gaming Channel! I post League of Legends video and Rules of Survival as well. Enjoy!,Gaming,0,19833,19833,2016302,4
251,UCJLFizUO3gCQnyiYKMYvUgg,Get Good Gaming,2015-04-08,Welcome to our gaming channel! We make the best LAN multiplayer videos around!,Gaming,0,1026457,1026457,122678378,1
252,UCbLciVeam6OrmdRTWQZQMtw,Lù Gaming,2017-08-27,"Đây là kênh mới của Lù Gaming. Từng có quãng thời gian đạt được 20k Subcribe, Lù Gaming tự hào đem lại cho các anh em những kiến thức, khám phá về ...",Gaming,0,77512,77512,9201263,7
253,UC6LHN4GnT2ui5wRBQanNKxQ,Semenix Gaming,2013-05-24,Semenix Gaming 遊戲電影頻道創立於2013年5月。 致力於提供最快速、最清晰、最流暢、最高畫質、最不拖戲的中文化遊戲劇情電影！ 希望每個遊戲愛好者...,Gaming,0,146506,146506,33451814,5
254,UCiU2jHN7tXpZtT2O0siDVqg,Hekaro,2015-07-05,This channel uploads gaming videos in CS:GO. Might expand this channel on other games.,Gaming,0,42304,42304,8198238,17
255,UC4-GMuJw3JIxfqXQlvvv93Q,Super Gaming Family,2008-05-27,"Super Gaming Family also known as SGF is a Family Gaming team that brings you the best YouTube channel for family gamers. There are 4 of us in the family, ...",Gaming,49,228269,228269,113567968,1
256,UCC6ulNJ-KDoIa3VI2gcvQpA,Camodo Gaming,2016-01-05,"Hello, I'm Camodo Gaming. Look for let's plays, first Impressions, and other random things to be added to the channel! Current Games: Brick Rigs, Scrap ...",Gaming,0,277316,277316,79932496,0
257,UCyfG7-7lPhf6EIC6igUOfzw,TFS Gaming,2013-02-28,"Welcome to the Team Four Star Gaming channel! Here you'll find your favorite actors, characters, and everything in-between as they play through some of their ...",Gaming,382,691665,691665,275483302,1
258,UC2WVneTzH3xMgYVkyXk_HdA,GAMING with JEE,2016-04-03,"hi guys, this is jee i play bunch of game and i share with you guys. If you? You will enjoy them so make sure to subscribe. I upload daily GTA 5 and GTA 5 Online ...",Gaming,0,7163,7163,475387,0
259,UCIsI5fhMGXGpabFyd48i_CA,The Gaming Explorer,2017-02-09,Hi I'm Jay The Gaming Explorer! This channel is for the PC & PS4 games ill be livestreaming as time goes on. I live stream mostly daily while chatting with all the ...,Gaming,0,3385,3385,144360,0
260,UCu8MkYCN5xdAvcmYcLweVHw,Shooting Star Gaming,2015-11-20,My channel is a live streaming channel. I will mostly be livestreaming survival horror and some action - adventure or stealth games!,Gaming,0,1430,1430,109513,1
261,UCvmhaS7JMnYV9mHJb03i3Gg,Gaming RəBORN,2013-09-07,"GaMING RəBORN the newest hottest upcoming gaming channel.. with full walkthroughs and commentary and trailers, with consistent uploads and streams.",Gaming,0,1848,1848,60736,1
262,UCvAZ_V3f6_M9prRvlONViTA,xxxtentacion Gaming,2016-12-15,"on this channel I upload videos from my camera roll and random shit you guys send me also subscribe to my main channel “xxxtentacion”, i'm using this platform ...",Gaming,0,1033,1033,13230,1
263,UCodK-9eXEm_hWSDDfLr4QzA,Pretty Good Gaming,2015-05-30,"We talk about video games every day on this channel, with news coverage, review round-ups, talking points and our own opinions. We do our best to call out the ...",Gaming,0,304314,304314,74415990,0
264,UCy3avhfHpBbbgwZpNvuVklg,Hutts,2013-01-20,"Hi, I'm Hutts! :D  I upload daily videos, twitch stream every Tuesday and Thursday at 3PM Central. Occasionally I stream on the weekend. Welcome to my ...",Gaming,9,212289,212289,76852695,1
265,UCqY3v2oUY-tQ00vvgBJu3OA,Loonymagic gaming,2013-12-09,Psn... XxL00NY_MAG1CxX sponsors-XxRENEGADE-REAPERxX -XxASH-MANxX -XxBOPOtheCLOWNxX -Xxkiller-videoxX Donate via...,Gaming,0,1544,1544,94885,0
266,UC1Ym1JXvO1nxHAIcLH1MKoQ,Raku Game Station,2016-03-10,PC Specs Motherboard: GA-AB350M-Gaming 3 CPU: AMD Ryzen 7 1700 3GHz box GPU: MSI Nvidia GTX 1060 SC RAM: Corsair Vengeance LPX Black 16GB ...,Gaming,0,139541,139541,22472852,1
267,UC4R8DWoMoI7CAwX8_LjQHig,Live,2015-01-13,"YouTube Live - Watch great live streams, such as live gaming, live music, live sports, live news, and Google Hangouts.",Gaming,0,7552031,7552031,0,-1
268,UCoJdcCUOmZf17uv3PvYVnuQ,MericGaming,2014-04-05,Your Gate to learn how to play Dota 2.,Gaming,0,27740,27740,3683301,2
269,UCVv346unWQSDbeATcZqGzjQ,TRABITY - Gaming Music,2015-12-25,"If you want to submit your own music or you have a question, feel free to contact us via mail: TrabityOfficial@gmail.com.",Gaming,0,18958,18958,3373859,0
270,UCV96ER3MAI1S81HH6l9wwbQ,Mr. Fruit Gaming Channel,2014-01-28,"Double uploads every day! Funny gaming montages to let's plays of a variety of games ranging from Destiny, Overwatch, Call of Duty, Rust, Indie Games and so ...",Gaming,0,1294324,1294324,488533924,0
271,UCgMoOf06wrIPwDoDeN6P1Dg,Gaming 123,2014-12-25,Thank you everyone for all the support! we are now trying to hit 8.5k subs! #road to 8.5k!,Gaming,0,8469,8469,97663,1
272,UCEHhYMcN96bGKuwCaHxIUNQ,Dobbs Gaming,2016-05-30,"Welcome to Dobbs Gaming! This channel will be dedicated to Pokemon Let's Plays like Pokemon Nuzlockes, Versus's and even Soul Links! So be sure to ...",Gaming,0,63400,63400,4989711,1
273,UCWKes6ZQ0e9Uwvlpi8Ng85g,Bodil40 Gaming ;),2013-12-06,"Hey guys, my name is Martin also known as bodil40 and ... apparently I play all sorts of different games too! :D Not just minecraft! On this channel I'm going to be ...",Gaming,0,300502,300502,28042137,25
274,UC-rM-3hfqAOSLSP3w_W57Iw,Xynode Gaming,2016-08-23,"Live Streamer and content creator, mostly covering The Elder Scrolls Online. I create content to help players with the game itself and character/class builds while ...",Gaming,0,13735,13735,1977228,1
275,UCbT28Wqt-dJtC0Dxa8UI_xw,Mystical Gaming,2011-01-09,Welcome to my multiplayer focused channel. I made this channel a few years back to store my gameplay for personal viewing. I sure didn't expect it to grow as ...,Gaming,32,3860,3860,1781136,0
276,UC8Udz9i3cflPNE6XvnL_tHw,Red's 3rd Dimension Gaming,2010-12-31,Welcome to my Gaming Channel! My favorite Video Game Genres are Role-Playing Games [RPGs and JRPGs] and Horror. My Channel mainly consists of ...,Gaming,1340,59826,59826,46272883,1
277,UCBnFNKtql_q0WjrHF7RPEOA,YourGibs Gaming,2011-02-22,"YourGibs Gaming! | Machinima YouTube Partner | Commentator | Offering Let's Play, walkthroughs, commentary and gameplay of your favorite video games ...",Gaming,944,20197,20197,15842717,0
278,UC8_zCExQ9M7UI_3Aw8Kcnzw,Dad's Gaming Addiction,2012-07-12,"Dad's Gaming Addiction is a website devoted to gaming news, previews, and reviews. PC Specs: Windows 10, Intel Core i7-6800k CPU @ 3.4 GHz, GeForce ...",Gaming,1,30235,30235,14499503,0
279,UCY_wPnc5xrvPekvHpLAvZvQ,Sports Gaming Universe,2011-04-26,Sports Gaming Universe is all about combining the sports and gaming passions into a one stop shop experience for fans alike. From Vintage sports games on ...,Gaming,1493,206796,206796,99273323,0
280,UCbLIqv9Puhyp9_ZjVtfOy7w,MLGCOD,2012-12-20,"MLG (Major League Gaming), a division of Activision Blizzard, is a worldwide leader in esports and serves as the operational foundation, partnership hub, and ...",Gaming,289,572782,572782,80747490,0
281,UCjmKdx8yjoYIVxRnsSyPw7w,CYCHREUS GAMING,2007-12-24,Paypal Donation Link https://streamlabs.com/cychreusgaming MAIL BAG is now active! You can send me your lego sets or any other video game item ...,Gaming,1565,64714,64714,131276724,0
282,UCAIGJn8wLYm5IddQ0E7Qliw,iOS Gaming World,2013-10-07,The only place to be for all your iOS App needs with direct itunes links straight from your iPhone & iPad with just a touch of a button. - Please subscribe and also ...,Gaming,0,2002,2002,1556771,0
283,UCnSuI6Qe57RSyIXn2Q-2Emg,Serious Gaming,2011-10-17,A channel for gaming walkthroughs and let's plays in an intelligent manner. Check the Master List for links to individual playthroughs Location: Romania ...,Gaming,42,23979,23979,14879329,0
284,UCtSP1OA6jO4quIGLae7Fb4g,Rocket Beans TV Gaming,2013-06-13,Rocket Beans TV steht für 24/7-Entertainment-Power rund um Gaming und Popkultur! Seit seinem Start am 15.01.2015 hat sich Deutschlands einziger ...,Gaming,159,181933,181933,78474798,0
285,UCGhs9S33RAeT5DEuKTO4Oew,Force Gaming,2010-07-28,Gaming news and commentary since 2010.,Gaming,7952,751856,751856,310100149,2
286,UC2nMSE3t71qC8sG06WSJnMg,RageGamingVideos,2010-08-15,"I'm a channel with a focus on the viewer, they're part of nearly every series, they shape the way things go and create stories from what happens in all the various ...",Gaming,7105,591544,591544,173029248,0
287,UCF6xAMHVH3o3rhpAjgQt3XA,Dave's Gaming,2009-09-09,Oldest Video game Player On youtube at age of 55 years Old Why I Love Gaming? 1-Best HD quality on Youtube. I use Latest and Best recording Tools.,Gaming,6,125163,125163,128996149,0
288,UCfYQJa2qGuCy6z87UBHhA8A,Smash GaminG!! - Frazzz,2012-11-27,"At Smash GaminG, the aim is to bring you great, fun content on a regular basis. From Co-op & Solo Playthroughs plus weekly shows with tons of fun to be had !",Gaming,21,31499,31499,7872893,0
289,UCMnsoyAN78r5WuKNgVxwpzA,Ushi Gaming Channel,2011-11-28,"I'm an ordinary guy who loves to play games, make cool & funny videos about games. You can find strategy, guide, tips, live commentary, funny moments, etc in ...",Gaming,0,133200,133200,80717201,0
290,UCRu57V-oKAkQs4fx76dzIkw,Sheepdog Gaming,2007-04-10,"Welcome to Sheepdog Gaming, I am Sheepdog and I love gaming, although I am usually at best, an average gamer. More than anything else, I enjoy ...",Gaming,12,26218,26218,6037270,0
291,UC5S0zPiz9-zZJ6WTV3YfE9w,Dave Gaming,2014-10-17,"Willkommen! Hier findet ihr alles, was das Gamerherz begehrt. 23 Jahre alt und seit fast 20 Jahren leidenschaftlicher Gamer! AKTUELL: - GOD OF WAR - F1 ...",Gaming,0,73546,73546,25739354,0
292,UCB-UY_HpZgYMfkYi2Xxs-lA,Zueljin Gaming,2011-11-28,"I'm Zueljin! A gamer, content creator, & influencer! Zueljin Gaming is a channel dedicated to games of all types. Daily video uploads of new and upcoming ...",Gaming,186,303372,303372,57158758,0
293,UCHJFAuEQJm74w5_aI033sWg,999 Gaming,2014-09-18,"The latest news for The Walking Dead, The Walking Dead Spoilers and Hidden Clues, The Walking Dead Game Play, The Walking Dead Road to Survival, The ...",Gaming,0,71115,71115,30817050,1
294,UCDxu8BHRAB0ZTZUuaj_lM8w,AnGeLuS Gaming,2014-07-16,"Moin moin, ich bin der AnGeLuS aus Hamburg und ich möchte euch hier mit niveauvollen, informativen Videos und Let's Plays unterhalten. Let's Plays mit Herz ...",Gaming,0,19807,19807,5117746,0
295,UCeJTUiYP64xtfzpL-AagZGA,Unit Lost - Great British Gaming,2011-01-25,Unit Lost GREAT BRITISH GAMING! Overwatch is my thing! Daily videos! Join our gaming community forums - http://www.unitlost.com We also Live Stream over ...,Gaming,169,659284,659284,221841540,0
296,UCkLjx8J7vOfaodZNN2h77Vw,EMK GL Gaming Hub ™,2006-06-19,"Canal dedicado a los amantes de Video Juegos y Retro Gaming: Transmitimos Eventos de Gears Of War, Campañas de juegos actuales y retros, tops y muchos ...",Gaming,745,57518,57518,9440262,0
297,UC-S7xonqgsyX5DyjI83uIQg,Steparu.com Gaming News and Previews,2010-02-08,"Foreign Gaming Reviews, News, Media, and Information. 외국게임 리뷰, 뉴스, 영상, 정보 http://steparu.com/ https://www.facebook.com/Steparus/ Copyright ...",Gaming,390,151561,151561,104168758,1
298,UCHIV9ce1kI9WlubQJ_53_Kg,Gaming Spite,2014-04-08,"Riseofasolja is my psn. This channel is dedicated to Walkthroughs,How to's,Top 10s,and last but not least Tips and Tricks, I'll also be uploading toy unboxings in ...",Gaming,0,27164,27164,18498641,0
299,UCobP8-RBCEPh4Bzsm02BNFQ,Dalaran Gaming,2012-01-03,"My channel and videos are mostly about Rogue Content, this includes Guides, Arenas, Battlegrounds, Commentaries, Patch Updates, and anything else that ...",Gaming,7,63840,63840,27672647,0
300,UCx1HjzyQkomnucs12VfNaiA,Gaming Blog,2011-10-10,Cause I'm Addicted to gaming! I Upload everyday so subscribe today!,Gaming,16,3612,3612,1529994,1
301,UCFhc9fgFQBvZ9iH3BfLK9Ow,CrapgamerReviews,2011-05-29,"I DO NOT HAVE A GMAIL ACCOUNT. Business inquiries crapgamer2008@hotmail.com I'm The Crapgamer, the one and only. The most compelling game ...",Gaming,67,46794,46794,27022945,0
302,UCg7ILQaLokw0zjKBU31STSA,The Super Gaming Bros.,2009-06-29,"A group of guys who enjoy recording commentary with games they love, and games they hate. It all depends on what we're in the mood for, but each of us tries ...",Gaming,4247,109827,109827,101631349,0
303,UC5I3vUh2iNfQ3pCU3sodYRA,Amazing Gaming Music,2012-09-03,Amazing Gaming Music is promo channel. Amazing Gaming Music is the vibes music. we promo and trend music edm.. If YOU OWN label record ( we need all ...,Gaming,36,386779,386779,45640385,0
304,UCkvdORoTf3y30v0T0hb2KNg,UNIQUE MAZIQUE SPORTS & GAMING,2011-09-04,"This is Brian Mazique aka FranchisePlay. My videos cover both sports gaming and real-life sports. I'm also a Forbes Contributor for sports video games, boxing ...",Gaming,118,65296,65296,22245467,0
305,UC-zjH-e5XBzMpy_VtwIGRxQ,Arekkz Gaming,2013-01-12,"The best Channel for Destiny 2, Monster Hunter World, The Division & More. Arekkz Gaming is a YouTube gaming channel dedicated to covering all games, with ...",Gaming,1,779871,779871,201976672,1
306,UCN5XTcPfZXsaEPevaP0VINQ,Csonti Gaming,2010-02-12,"Egy gamer vagyok, akit érdekelnek a videó játékok és a játék ipar, amikről szeretek a szórakozás mellett érdemben is megnyilatkozni. Rendszeresen próbálok ki ...",Gaming,47,111065,111065,39341746,1
307,UCiZVMOinTQGb8HQu53VbV4Q,Gamer's Little Playground,2009-12-29,MERCHANDISE: shop.spreadshirt.com/gamerslittleplayground/ Stop playing. Start gaming. Home of the Game Movie. The Netflix for Gamers. Any donations are ...,Gaming,101,954848,954848,483988889,0
308,UCc9CTSbRSrQoFnA1lgVCCuA,TheGameHuntah Gaming,2012-05-13,"The BEST Mobile Gaming channel on Youtube ! In here you will find family friendly content and tons of Mobile games (iOS, Android and Windows) Some of the ...",Gaming,23,107290,107290,55588889,1
309,UCKEJZ-dqIA03evnzEy1_owg,Welsknight Gaming,2014-09-15,"Hermitcraft Member, Husband, Soldier. Creating family-friendly gaming content since September 2014. When it comes to Minecraft, I do modded and vanilla ...",Gaming,0,279203,279203,56770157,0
310,UCa-JqUM4uXBskGSkHa2c_Kw,Howdy Folks! Gaming,2010-08-19,"Howdy, Folks! My name is Rees, and I create gaming content!",Gaming,1,27028,27028,5825493,1
311,UC_dkX2_MJZeiYZImFN8AOvg,Most Valuable Gaming,2014-03-30,High Production Competitive Gaming. Informative & Fun Casual Gaming. And the story between the lines. Find. Your. Place.,Gaming,0,59415,59415,28801339,1
312,UCoMloO7Xla-QyPPsTKsN_Lw,HappyThumbsGaming,2011-10-07,Welcome to Happy Thumbs Gaming(HTG)☺ Where Gaming is Fun and Thumbs are Happy. Our goal is to make HD quality videos that are easy to follow and ...,Gaming,141,86684,86684,35308126,0
313,UC07JpCn-IUv4KnJUjRba9Wg,Dosgamert,2014-07-09,Nostalgic value for retrogamers in the Highest HD quality you can find on Youtube! All in 1080p and 60fps! // Facebook // -- http://facebook.com/Dosgamert ...,Gaming,0,3053,3053,1334910,3
314,UCSP56LfB8a-tfcdKKOwSMfw,JNR-SNR Gaming,2014-05-19,Welcome to Junior Senior Gaming. We are a gaming channel that focuses on vehicle simulation. We have new videos everyday and we stream every day at ...,Gaming,0,16725,16725,4134530,1
315,UCYm4fCA4VzGuY-JdZXG7jqg,Jason Rides Llamas,2009-04-26,"LIVE STREAM SCHEDULE! ◅◅◅ Monday through Friday evenings at 6:00 pm Eastern Time If it's your first time here and you've come with ill intent, I highly ...",Gaming,4,9308,9308,1594581,1
316,UCNoLwxiLiQIKX2Lk0WuTgkw,Pravus Gaming,2012-04-22,New content available every weekday with a strong focus on strategy games or anything with a good story. Videos can range from silly and whimsical to ...,Gaming,3,146598,146598,34762685,0
317,UCjsI5DaCl64zRxqYYep0T_A,Mrtweeday - CSGO Gaming and more! :),2010-07-08,For the people wondering regarding my PC specs: Here are the most important ones: Intel® Core™ i7-3770K Prozessor (4 x 3.5 GHz - 3.9 GHz) - 16 GB DDR3 ...,Gaming,1342,690309,690309,166343087,4
318,UC6teXMU1_AR1br5Dvvy_0jg,Savage Gaming,2013-02-16,"Hey guys welcome to my channel, hope y'all enjoy and remember to hit that subscribe button to become a Camp Freedomite today! Whats a schedule, I just do ...",Gaming,37,15246,15246,2737301,1
319,UCbk2FgaqZ2ZHJAdrrclTqtg,MaDz Gaming,2015-12-12,"Welcome to Madz Gaming News channel. I cover news related to Xbox One , Xbox One X, PS4 and PS4 PRO, Nintendo Switch as well as PC. I upload daily ...",Gaming,0,7021,7021,4871911,0
320,UCERUmrDh9hmqEXBsnYFNTIA,DashieGames,2011-09-14,Comedy gaming commentary! with A LOT of bad words.,Gaming,3117,4373857,4373857,1716538245,1
321,UCq54nlcoX-0pLcN5RhxHyug,SeaNanners Gaming Channel,2009-03-04,"Hello everyone! My name is Adam aka SeaNanners. Welcome to my channel! Enjoy Garry's Mod, Minecraft, Call of Duty, or Grand Theft Auto? You've come to ...",Gaming,13263,5669203,5669203,2496508487,6
322,UCrqsNpKuDQZreGaxBL_a5Jg,ComedyShortsGamer,2011-12-01,"Hey guys, ComedyShortsGamer here! My Name is Deji ▻SUBSCRIBE AND JOIN THE TANK FAMILY! ▻MY SHOP: http://shop.comedyshortsgamer.com ...",Gaming,1458,9166095,9166095,3179893090,1
323,UCsvn_Po0SmunchJYOWpOxMg,videogamedunkey,2010-10-21,watch my stupid ass videos.,Gaming,10619,4658605,4658605,1574264053,7
324,UCWMYFDuCcvkmPiOf1RP_IKQ,Bigorneaux & Coquillages,2013-04-01,"Cette chaîne s'appelle Bigorneaux & Coquillages, je sais même pas pourquoi. Bref, c'est Cyprien et Squeezie qui font des trucs pas spécialement intelligents en ...",Gaming,2885,5051953,5051953,671984540,17
325,UCaDFEed7JBxC2lnP5I2AktQ,Inside Gaming,2008-06-01,,Gaming,466,555274,555274,197803091,1
326,UCXJL3ST-O0J3nqzQyPJtpNg,Preach Gaming,2010-05-22,The PG Team Variety Gaming Content The Team of Mike and Andy have been striving to entertain since they were children with flashes of even being pro ...,Gaming,837,342318,342318,133431290,1
327,UCS_BD8cjFA8juZogPH5hEjg,Joey Graceffa,2012-07-24,Hey! My name is Joey! Welcome to my gaming channel! This is where I play a LOT of different video games! From Minecraft and the Sims 4 to Five Night's at ...,Gaming,2153,2487920,2487920,514208046,1
328,UCu3Mp1ZimtNvyA-bcfo9VrQ,カズゲームズ/Gaming Kazu,2013-12-27,カズのゲームチャンネルです。一般的な実況チャンネルではなく、ゲーム系チャンネル。幅広くゲーム系動画つくってきますー.,Gaming,0,1262347,1262347,1043418145,0
329,UCvMQn4d_RFWYShDBCbeuuxw,Adam VS Gaming,2013-02-17,Coming soon.,Gaming,10625,1454052,1454052,374988979,7
330,UCW07alAefFXWdo7RgEDtBcQ,TheDevildogGamer,2011-10-12,Former Marine Grunt Turned Gamer! Q. What was your MOS? A. 0311 Rifleman - Designated Marksmen Q. What Rank did you leave as A. Lance Corporal Q.,Gaming,1217,900616,900616,219488060,1
331,UC4mLMb49hqk4y9lVFtfanlg,ZiggyD Gaming,2011-02-03,"G'day ZiggyD here! This channel is a place for us to share our passion about deep, detailed and difficult games! I love Action RPGs, old-school RPGs, Real Time ...",Gaming,94,190280,190280,73060986,5
332,UC2l8G7UE41Vaby59Dfg6r3w,Galadon Gaming,2013-06-12,Clash Of Clans and Clash Royale Attack Strategy! Your trusted source for Clash Royale Gameplay and Clash of Clans Attacks!,Gaming,5,1490022,1490022,358436763,1
333,UCVhkzoReyB25jpFEeXjh3kQ,OpTic Gaming,2009-09-05,The Global Leader in Gaming Entertainment.,Gaming,1409902,1411086,1411086,115010674,1
334,UCT2x1vuvgYdhk-kQdlzn6yA,Clash with Cam,2012-12-31,I play Fortnite and I'm a total noob but I'm getting better!! Subscribe for daily streams and videos!,Gaming,0,1741478,1741478,441815489,1
335,UCY-aY6fAqJauPWfxZ7HTZig,2J Games,2014-08-25,Καλώς ορίσατε στο No.1 Ελληνικό Gaming κανάλι sto Youtube! • Business Inquiries: 2j@2jentertainment.com • Instagram: instagram.com/official2j/ • Facebook:...,Gaming,0,674597,674597,183571784,4
336,UC13nPkrDQH0A2s2vx_NAVdQ,TheXPGamers,2010-07-11,Hello Ladies and Gentlemen! CaptainShack here and welcome to my personal channel TheXpGamers. Here you will find videos primarily focused on one of the ...,Gaming,23,341548,341548,112195373,1
337,UCx8vbgWs666cAS7wsKos5sA,8-BitRyan,2015-03-18,"Welcome to my channel, my name is Ryan! You can expect to see a variety of gaming content based around just about every genre out there! If this is your thing, ...",Gaming,0,1390024,1390024,358685994,1
338,UCbShavGeOHnfiKn2qsYSv2A,LachlanPlayz - Gaming & Lets Plays!,2014-11-21,"Hey guys it's Lachlan Here with my 2nd Channel on Youtube! This is where I will post all of my gaming content that isn't Minecraft, I hope you enjoy the videos ...",Gaming,0,680875,680875,87007130,2
339,UCB4GZzsP0IJKWX8-IhEOnDQ,Jeremy - Gaming Curios,2012-07-06,"League of Legends - Jeremy ""Gaming Curios"" - Video Essays Covering Topics Primarily Related To League of Legends, as well as other information videos ...",Gaming,101,529490,529490,173006019,5
340,UCgiJxU4CSEjQ67FylcZ_8qw,VERTiiGO GAMING,2013-09-08,"My Name is Brendon and i love gaming so decided i would start uploading some of my gameplays, I play everything from RTS to FPS to MMO to Sports so i will ...",Gaming,0,417312,417312,71052516,4
341,UCv_hGnLMl_l4YfDEpwCaOGQ,Fed X Gaming,2009-05-18,Hello everyone Fed X Gaming here! I hope you like tutorials! Twitter - https://twitter.com/FedEx2692 Facebook - https://www.facebook.com/fedex.gaming?fref=ts...,Gaming,45,1089116,1089116,225911859,6
342,UCPYKRT-XpEfLsajbB2Nd7Og,SPACE GAMING,2012-08-30,"Von den Machern von ""Space Frogs Entertainment"" und ""Space Frogs Radio"" kommt jetzt die Innovation schlechthin... ein Let's Play Kanal! Nur irgendwie ...",Gaming,65,217005,217005,20535757,12
343,UC2vUKoTGIwNYq4LO0YWKPIg,HappyConsoleGamer,2008-03-17,Retro gaming fun! SUBSCRIBE! Please enjoy! Support us on Patreon! https://www.patreon.com/happyconsolegamer I'm your host Johnny Millenium and I ...,Gaming,5719,173315,173315,31890894,3
344,UCwRenK7z1CzvxMcQgzYFrtg,Beauty Tips - Topic,2014-10-29,,Beauty,0,742501,742501,0,-1
345,UCRSvEADlY-caz3sfDNwvR1A,Huda Beauty,2007-01-14,"Hey My Loves!! Thanks for visiting :) I'm Huda, the Founder and CEO of Huda Beauty! For me, makeup has always been so much more than a way to look more ...",Beauty,331,2322111,2322111,128497108,14
346,UCB0d0JLn1WcGYcwwZ87d2LA,Rclbeauty101,2010-12-14,"I make different types of videos ranging from, DIYs, life hacks, comedy, skits, and anything I enjoy making, I hope you enjoy it too! For all business and branding ...",Beauty,2532,13258537,13258537,2862061855,5
347,UC5lRKBgDMpPas8-VP3wsh0A,Kaushal Beauty,2010-07-05,I like to collect fabulous things and I like to wear lipstick. Want to send me a little letter? PO BOX: Kaushal Beauty C/O Red Hare Somerset House Strand London ...,Beauty,10,1970048,1970048,170671292,7
348,UClY87IoUANFZtswyC9GeecQ,Beauty recipes,2015-10-20,"Looking for skin, hair, or nail care tips? Find the latest beauty information here. Disclaimer : These contents or videos are only intended for informational purpose ...",Beauty,0,1148594,1148594,167175872,3
349,UC-FJlpOV-TPkighCB-ytyMw,FoodSteps,2017-02-09,,Beauty,0,0,0,0,-1
350,UCf8IQSVoWAwQbyxkT6LEJ1g,CC Clarke Beauty,2015-08-19,"Wellcome to my world of Music, Makeup and Fashion.",Beauty,0,139818,139818,4575789,5
351,UCVKFs0cesQUEGtn8gQmhbHw,VasseurBeauty,2013-09-06,"Hi, I'm Brittany - I make fun lifestyle videos on DIYs, home organization, cleaning, budgeting, healthy living and more! My goal is to inspire and motivate you to ...",Beauty,0,928109,928109,83792940,4
352,UCjBq1Hbj2Q3fJIv49HdPGIw,RealBeautiful Beauty,2013-01-21,,Beauty,0,0,0,4500814,1
353,UCt414Im4PH8seguhsg5_sJg,BEAUTY INSIDER,2017-10-19,BEAUTY INSIDER believes everyone should shine from hair to makeup and everything in between. Life is an adventure from the team at INSIDER!,Beauty,0,98544,98544,34324279,1
354,UCGUkuAaBDkYPdUhIetzLQxQ,Clevver Style,2009-07-12,"Beauty and style tips, tricks, and tutorials! New here?? We're the home of… LUNCHY BREAK every Tuesday!! BEAUTY TRIPPIN every Thursday!! WHAT THE ...",Beauty,195,2644493,2644493,685326943,1
355,UC0YvTCy1I4_a-3pn47_5DBA,"SaraBeautyCorner - DIY, Comedy, Makeup, Nail Art",2012-10-07,"Subscribe for the Coolest and Funniest Beauty Videos! This channel is all about DIY, comedy, makeup tutorials, nail art and other awesome ideas that pop on ...",Beauty,14,7996235,7996235,1296489437,29
356,UCucot-Zp428OwkyRm2I7v2Q,James Charles,2015-12-01,"HI SISTERS! I'm James Charles, an 18 year old kid with a few blending brushes. Subscribe to my channel and join the sisterhood for all things makeup, ...",Beauty,0,4457888,4457888,303144734,4
357,UCskRkPSlaht6T_8sNGLdRfA,TheBrilliantBeauty,2009-09-25,"Hi! I'm Jodian, and I make beauty videos every week. Before my teenage years, I had a passion for hair, but not enough money to go to a salon every week.",Beauty,22,441878,441878,46046625,10
358,UC21yq4sq8uxTcfgIxxyE9VQ,Carli Bybel,2011-06-27,FOR ALL BUSINESS INQUIRIES PLEASE CONTACT SETH @ CARLIBYBELPR@gmail.com.,Beauty,2234,5978288,5978288,552700010,6
359,UC7ta1qj7_Aj1SzT8CA0j-pA,BeautybyNena,2011-12-05,"For all PR and business opportunities please email: Nena@gushcloud.com Latina Social Media Influencer and Beauty Vlogger (Chicago, IL)",Beauty,59,1514737,1514737,113011763,5
