,Channel ID,Channel Name,Created,Description,Genre,Comment Count,Subscriber Count,Video Count,View Count
247,UCbLciVeam6OrmdRTWQZQMtw,Lù Gaming,2017-08-27,"Đây là kênh mới của Lù Gaming. Từng có quãng thời gian đạt được 20k Subcribe, Lù Gaming tự hào đem lại cho các anh em những kiến thức, khám phá về ...",Gaming,0,75964,75964,9033638
248,UC6MCz42wFVerjR4vPzFbfSw,IceMan gaming and rap,2016-04-22,"Acesta este canalul meu de gaming si de muzica rapp, va astept cu mare drag! Sunt un rapper care se schimba pe zi ce trece Imi place sa compun piese si ...",Gaming,0,1124,1124,40118
249,UC6LHN4GnT2ui5wRBQanNKxQ,Semenix Gaming,2013-05-24,Semenix Gaming 遊戲電影頻道創立於2013年5月。 致力於提供最快速、最清晰、最流暢、最高畫質、最不拖戲的中文化遊戲劇情電影！ 希望每個遊戲愛好者...,Gaming,0,146364,146364,33414369
250,UC4-GMuJw3JIxfqXQlvvv93Q,Super Gaming Family,2008-05-27,"Super Gaming Family also known as SGF is a Family Gaming team that brings you the best YouTube channel for family gamers. There are 4 of us in the family, ...",Gaming,49,227837,227837,113322346
251,UCiU2jHN7tXpZtT2O0siDVqg,Hekaro,2015-07-05,This channel uploads gaming videos in CS:GO. Might expand this channel on other games.,Gaming,0,42053,42053,8148933
252,UCC6ulNJ-KDoIa3VI2gcvQpA,Camodo Gaming,2016-01-05,"Hello, I'm Camodo Gaming. Look for let's plays, first Impressions, and other random things to be added to the channel! Current Games: Brick Rigs, Scrap ...",Gaming,0,276007,276007,79410049
253,UCyfG7-7lPhf6EIC6igUOfzw,TFS Gaming,2013-02-28,"Welcome to the Team Four Star Gaming channel! Here you'll find your favorite actors, characters, and everything in-between as they play through some of their ...",Gaming,382,691520,691520,275308095
254,UC2WVneTzH3xMgYVkyXk_HdA,GAMING with JEE,2016-04-03,"hi guys, this is jee i play bunch of game and i share with you guys. If you? You will enjoy them so make sure to subscribe. I upload daily GTA 5 and GTA 5 Online ...",Gaming,0,7150,7150,474812
255,UCu8MkYCN5xdAvcmYcLweVHw,Shooting Star Gaming,2015-11-20,My channel is a live streaming channel. I will mostly be livestreaming survival horror and some action - adventure or stealth games!,Gaming,0,1425,1425,109222
256,UCIsI5fhMGXGpabFyd48i_CA,The Gaming Explorer,2017-02-09,Hi I'm Jay The Gaming Explorer! This channel is for the PC & PS4 games ill be livestreaming as time goes on. I live stream mostly daily while chatting with all the ...,Gaming,0,3376,3376,143544
257,UCodK-9eXEm_hWSDDfLr4QzA,Pretty Good Gaming,2015-05-30,"We talk about video games every day on this channel, with news coverage, review round-ups, talking points and our own opinions. We do our best to call out the ...",Gaming,0,304259,304259,74317228
258,UCvmhaS7JMnYV9mHJb03i3Gg,Gaming RəBORN,2013-09-07,"GaMING RəBORN the newest hottest upcoming gaming channel.. with full walkthroughs and commentary and trailers, with consistent uploads and streams.",Gaming,0,1843,1843,60727
259,UCvAZ_V3f6_M9prRvlONViTA,xxxtentacion Gaming,2016-12-15,"on this channel I upload videos from my camera roll and random shit you guys send me also subscribe to my main channel “xxxtentacion”, i'm using this platform ...",Gaming,0,1023,1023,12882
260,UCy3avhfHpBbbgwZpNvuVklg,Hutts,2013-01-20,"Hi, I'm Hutts! :D  I upload daily videos, twitch stream every Tuesday and Thursday at 3PM Central. Occasionally I stream on the weekend. Welcome to my ...",Gaming,9,211987,211987,76699795
261,UCU8TT3DDCk2MmgDA5APvWYA,Twareg Gaming,2012-07-21,"My name is Mohamed but you can Call me Twareg :) , im from Oujda (Morocco).I grew up playing video games so i would like to share this passion with you.",Gaming,0,2340,2340,68079
262,UC1Ym1JXvO1nxHAIcLH1MKoQ,Raku Game Station,2016-03-10,PC Specs Motherboard: GA-AB350M-Gaming 3 CPU: AMD Ryzen 7 1700 3GHz box GPU: MSI Nvidia GTX 1060 SC RAM: Corsair Vengeance LPX Black 16GB ...,Gaming,0,139231,139231,22387145
263,UC4R8DWoMoI7CAwX8_LjQHig,Live,2015-01-13,"YouTube Live - Watch great live streams, such as live gaming, live music, live sports, live news, and Google Hangouts.",Gaming,0,7546446,7546446,0
264,UCoJdcCUOmZf17uv3PvYVnuQ,MericGaming,2014-04-05,Your Gate to learn how to play Dota 2.,Gaming,0,27704,27704,3674482
265,UC_Hq598VgzL_C54U3ppzE-A,Sidica Gaming,2018-01-25,,Gaming,0,173,173,3364
266,UCVv346unWQSDbeATcZqGzjQ,TRABITY - Gaming Music,2015-12-25,"If you want to submit your own music or you have a question, feel free to contact us via mail: TrabityOfficial@gmail.com.",Gaming,0,18595,18595,3335025
267,UCV96ER3MAI1S81HH6l9wwbQ,Mr. Fruit Gaming Channel,2014-01-28,"Double uploads every day! Funny gaming montages to let's plays of a variety of games ranging from Destiny, Overwatch, Call of Duty, Rust, Indie Games and so ...",Gaming,0,1293633,1293633,488110369
268,UCgMoOf06wrIPwDoDeN6P1Dg,Gaming 123,2014-12-25,Thank you everyone for all the support! we are now trying to hit 8.5k subs! #road to 8.5k!,Gaming,0,8480,8480,97621
269,UCEHhYMcN96bGKuwCaHxIUNQ,Dobbs Gaming,2016-05-30,"Welcome to Dobbs Gaming! This channel will be dedicated to Pokemon Let's Plays like Pokemon Nuzlockes, Versus's and even Soul Links! So be sure to ...",Gaming,0,63102,63102,4920708
270,UC-rM-3hfqAOSLSP3w_W57Iw,Xynode Gaming,2016-08-23,"Live Streamer and content creator, mostly covering The Elder Scrolls Online. I create content to help players with the game itself and character/class builds while ...",Gaming,0,13710,13710,1972702
271,UCGHRGA_aW5q1eDtyts1eLuQ,MeMasterGamer Games,2014-10-11,,Gaming,0,11633,11633,3035091
272,UC5Dc5w_PvV_W_BGCCsvfIIQ,Realistic Gaming,2016-05-25,"ROBLOX CONTENT EVERYDAY AT 3:30 PM (PACIFIC TIME) LIVE STREAMS AS WELL. ALSO OTHER GAMES LIKE FORTNITE, FNAF, MINECRAFT. PLEASE ...",Gaming,0,146757,146757,80952799
273,UCbT28Wqt-dJtC0Dxa8UI_xw,Mystical Gaming,2011-01-09,Welcome to my multiplayer focused channel. I made this channel a few years back to store my gameplay for personal viewing. I sure didn't expect it to grow as ...,Gaming,32,3855,3855,1779017
274,UC8Udz9i3cflPNE6XvnL_tHw,Red's 3rd Dimension Gaming,2010-12-31,Welcome to my Gaming Channel! My favorite Video Game Genres are Role-Playing Games [RPGs and JRPGs] and Horror. My Channel mainly consists of ...,Gaming,1340,59794,59794,46254169
275,UCBnFNKtql_q0WjrHF7RPEOA,YourGibs Gaming,2011-02-22,"YourGibs Gaming! | Machinima YouTube Partner | Commentator | Offering Let's Play, walkthroughs, commentary and gameplay of your favorite video games ...",Gaming,944,20190,20190,15834951
276,UC8_zCExQ9M7UI_3Aw8Kcnzw,Dad's Gaming Addiction,2012-07-12,"Dad's Gaming Addiction is a website devoted to gaming news, previews, and reviews. PC Specs: Windows 10, Intel Core i7-6800k CPU @ 3.4 GHz, GeForce ...",Gaming,1,30213,30213,14486404
277,UCY_wPnc5xrvPekvHpLAvZvQ,Sports Gaming Universe,2011-04-26,Sports Gaming Universe is all about combining the sports and gaming passions into a one stop shop experience for fans alike. From Vintage sports games on ...,Gaming,1493,206757,206757,99251649
278,UCbLIqv9Puhyp9_ZjVtfOy7w,MLGCOD,2012-12-20,"MLG (Major League Gaming), a division of Activision Blizzard, is a worldwide leader in esports and serves as the operational foundation, partnership hub, and ...",Gaming,289,572717,572717,80704433
279,UCjmKdx8yjoYIVxRnsSyPw7w,CYCHREUS GAMING,2007-12-24,Paypal Donation Link https://streamlabs.com/cychreusgaming MAIL BAG is now active! You can send me your lego sets or any other video game item ...,Gaming,1565,64682,64682,131230799
280,UCAIGJn8wLYm5IddQ0E7Qliw,iOS Gaming World,2013-10-07,The only place to be for all your iOS App needs with direct itunes links straight from your iPhone & iPad with just a touch of a button. - Please subscribe and also ...,Gaming,0,2002,2002,1554563
281,UCnSuI6Qe57RSyIXn2Q-2Emg,Serious Gaming,2011-10-17,A channel for gaming walkthroughs and let's plays in an intelligent manner. Check the Master List for links to individual playthroughs Location: Romania ...,Gaming,42,23978,23978,14874640
282,UCYooECrv-fIXlPaDwEIaveA,양띵 유튜브,2013-01-05,"양띵 유튜브는 양띵의 마인크래프트 미니게임, 모드 리뷰, 탈출맵, 시청자 참여, 창작 콘텐츠 등 다양한 마인크래프트 영상과 온라인 게임, 모바일...",Gaming,456,1783108,1783108,1468975700
283,UCtSP1OA6jO4quIGLae7Fb4g,Rocket Beans TV Gaming,2013-06-13,Rocket Beans TV steht für 24/7-Entertainment-Power rund um Gaming und Popkultur! Seit seinem Start am 15.01.2015 hat sich Deutschlands einziger ...,Gaming,159,181770,181770,78344205
284,UCFAkedtc3jjDZQqqIULxqWg,Jay's,2015-01-10,"Chaîne de gameplay et d'aperçus sur des jeux de stratégie/gestion/simulation et jeux indépendants. Je fais des vidéos commentées de jeux, en général de ...",Gaming,0,50090,50090,20048967
285,UCGhs9S33RAeT5DEuKTO4Oew,Force Gaming,2010-07-28,Gaming news and commentary since 2010.,Gaming,7952,752124,752124,310025063
286,UC2nMSE3t71qC8sG06WSJnMg,RageGamingVideos,2010-08-15,"I'm a channel with a focus on the viewer, they're part of nearly every series, they shape the way things go and create stories from what happens in all the various ...",Gaming,7105,591349,591349,172914540
287,UCF6xAMHVH3o3rhpAjgQt3XA,Dave's Gaming,2009-09-09,Oldest Video game Player On youtube at age of 55 years Old Why I Love Gaming? 1-Best HD quality on Youtube. I use Latest and Best recording Tools.,Gaming,6,124961,124961,128851685
288,UCfYQJa2qGuCy6z87UBHhA8A,Smash GaminG!! - Frazzz,2012-11-27,"At Smash GaminG, the aim is to bring you great, fun content on a regular basis. From Co-op & Solo Playthroughs plus weekly shows with tons of fun to be had !",Gaming,21,31486,31486,7863535
289,UCMnsoyAN78r5WuKNgVxwpzA,Ushi Gaming Channel,2011-11-28,"I'm an ordinary guy who loves to play games, make cool & funny videos about games. You can find strategy, guide, tips, live commentary, funny moments, etc in ...",Gaming,0,133158,133158,80679108
290,UCRu57V-oKAkQs4fx76dzIkw,Sheepdog Gaming,2007-04-10,"Welcome to Sheepdog Gaming, I am Sheepdog and I love gaming, although I am usually at best, an average gamer. More than anything else, I enjoy ...",Gaming,12,26230,26230,6034985
291,UC5S0zPiz9-zZJ6WTV3YfE9w,Dave Gaming,2014-10-17,"Willkommen! Hier findet ihr alles, was das Gamerherz begehrt. 23 Jahre alt und seit fast 20 Jahren leidenschaftlicher Gamer! AKTUELL: - GOD OF WAR - F1 ...",Gaming,0,73500,73500,25702415
292,UCB-UY_HpZgYMfkYi2Xxs-lA,Zueljin Gaming,2011-11-28,"I'm Zueljin! A gamer, content creator, & influencer! Zueljin Gaming is a channel dedicated to games of all types. Daily video uploads of new and upcoming ...",Gaming,186,303341,303341,57133553
293,UCHJFAuEQJm74w5_aI033sWg,999 Gaming,2014-09-18,"The latest news for The Walking Dead, The Walking Dead Spoilers and Hidden Clues, The Walking Dead Game Play, The Walking Dead Road to Survival, The ...",Gaming,0,71129,71129,30814165
294,UCDxu8BHRAB0ZTZUuaj_lM8w,AnGeLuS Gaming,2014-07-16,"Moin moin, ich bin der AnGeLuS aus Hamburg und ich möchte euch hier mit niveauvollen, informativen Videos und Let's Plays unterhalten. Let's Plays mit Herz ...",Gaming,0,19799,19799,5112440
295,UCeJTUiYP64xtfzpL-AagZGA,Unit Lost - Great British Gaming,2011-01-25,Unit Lost GREAT BRITISH GAMING! Overwatch is my thing! Daily videos! Join our gaming community forums - http://www.unitlost.com We also Live Stream over ...,Gaming,169,659239,659239,221704264
296,UCkLjx8J7vOfaodZNN2h77Vw,EMK GL Gaming Hub ™,2006-06-19,"Canal dedicado a los amantes de Video Juegos y Retro Gaming: Transmitimos Eventos de Gears Of War, Campañas de juegos actuales y retros, tops y muchos ...",Gaming,745,57517,57517,9438304
297,UC-S7xonqgsyX5DyjI83uIQg,Steparu.com Gaming News and Previews,2010-02-08,"Foreign Gaming Reviews, News, Media, and Information. 외국게임 리뷰, 뉴스, 영상, 정보 http://steparu.com/ https://www.facebook.com/Steparus/ Copyright ...",Gaming,390,151527,151527,104130142
298,UCHIV9ce1kI9WlubQJ_53_Kg,Gaming Spite,2014-04-08,"Riseofasolja is my psn. This channel is dedicated to Walkthroughs,How to's,Top 10s,and last but not least Tips and Tricks, I'll also be uploading toy unboxings in ...",Gaming,0,27158,27158,18486490
299,UCobP8-RBCEPh4Bzsm02BNFQ,Dalaran Gaming,2012-01-03,"My channel and videos are mostly about Rogue Content, this includes Guides, Arenas, Battlegrounds, Commentaries, Patch Updates, and anything else that ...",Gaming,7,63614,63614,27626166
300,UCx1HjzyQkomnucs12VfNaiA,Gaming Blog,2011-10-10,Cause I'm Addicted to gaming! I Upload everyday so subscribe today!,Gaming,16,3611,3611,1528785
301,UCFhc9fgFQBvZ9iH3BfLK9Ow,CrapgamerReviews,2011-05-29,"I DO NOT HAVE A GMAIL ACCOUNT. Business inquiries crapgamer2008@hotmail.com I'm The Crapgamer, the one and only. The most compelling game ...",Gaming,67,46679,46679,26953214
302,UCg7ILQaLokw0zjKBU31STSA,The Super Gaming Bros.,2009-06-29,"A group of guys who enjoy recording commentary with games they love, and games they hate. It all depends on what we're in the mood for, but each of us tries ...",Gaming,4247,109807,109807,101588299
303,UCkvdORoTf3y30v0T0hb2KNg,UNIQUE MAZIQUE SPORTS & GAMING,2011-09-04,"This is Brian Mazique aka FranchisePlay. My videos cover both sports gaming and real-life sports. I'm also a Forbes Contributor for sports video games, boxing ...",Gaming,118,65316,65316,22238203
304,UC5I3vUh2iNfQ3pCU3sodYRA,Amazing Gaming Music,2012-09-03,Amazing Gaming Music is promo channel. Amazing Gaming Music is the vibes music. we promo and trend music edm.. If YOU OWN label record ( we need all ...,Gaming,36,386674,386674,45603600
305,UC-zjH-e5XBzMpy_VtwIGRxQ,Arekkz Gaming,2013-01-12,"The best Channel for Destiny 2, Monster Hunter World, The Division & More. Arekkz Gaming is a YouTube gaming channel dedicated to covering all games, with ...",Gaming,1,779597,779597,201838493
306,UCN5XTcPfZXsaEPevaP0VINQ,Csonti Gaming,2010-02-12,"Egy gamer vagyok, akit érdekelnek a videó játékok és a játék ipar, amikről szeretek a szórakozás mellett érdemben is megnyilatkozni. Rendszeresen próbálok ki ...",Gaming,47,111021,111021,39320730
307,UCiZVMOinTQGb8HQu53VbV4Q,Gamer's Little Playground,2009-12-29,MERCHANDISE: shop.spreadshirt.com/gamerslittleplayground/ Stop playing. Start gaming. Home of the Game Movie. The Netflix for Gamers. Any donations are ...,Gaming,101,953532,953532,483342076
308,UCc9CTSbRSrQoFnA1lgVCCuA,TheGameHuntah Gaming,2012-05-13,"The BEST Mobile Gaming channel on Youtube ! In here you will find family friendly content and tons of Mobile games (iOS, Android and Windows) Some of the ...",Gaming,23,107245,107245,55565789
309,UCKEJZ-dqIA03evnzEy1_owg,Welsknight Gaming,2014-09-15,"Hermitcraft Member, Husband, Soldier. Creating family-friendly gaming content since September 2014. When it comes to Minecraft, I do modded and vanilla ...",Gaming,0,278972,278972,56698100
310,UCa-JqUM4uXBskGSkHa2c_Kw,Howdy Folks! Gaming,2010-08-19,"Howdy, Folks! My name is Rees, and I create gaming content!",Gaming,1,27027,27027,5822526
311,UC_dkX2_MJZeiYZImFN8AOvg,Most Valuable Gaming,2014-03-30,High Production Competitive Gaming. Informative & Fun Casual Gaming. And the story between the lines. Find. Your. Place.,Gaming,0,59401,59401,28789536
312,UCoMloO7Xla-QyPPsTKsN_Lw,HappyThumbsGaming,2011-10-07,Welcome to Happy Thumbs Gaming(HTG)☺ Where Gaming is Fun and Thumbs are Happy. Our goal is to make HD quality videos that are easy to follow and ...,Gaming,141,86645,86645,35290714
313,UC07JpCn-IUv4KnJUjRba9Wg,Dosgamert,2014-07-09,Nostalgic value for retrogamers in the Highest HD quality you can find on Youtube! All in 1080p and 60fps! // Facebook // -- http://facebook.com/Dosgamert ...,Gaming,0,3049,3049,1333238
314,UCSP56LfB8a-tfcdKKOwSMfw,JNR-SNR Gaming,2014-05-19,Welcome to Junior Senior Gaming. We are a gaming channel that focuses on vehicle simulation. We have new videos everyday and we stream every day at ...,Gaming,0,16703,16703,4130872
315,UCYm4fCA4VzGuY-JdZXG7jqg,Jason Rides Llamas,2009-04-26,"LIVE STREAM SCHEDULE! ◅◅◅ Monday through Friday evenings at 6:00 pm Eastern Time If it's your first time here and you've come with ill intent, I highly ...",Gaming,4,9308,9308,1593881
316,UCNoLwxiLiQIKX2Lk0WuTgkw,Pravus Gaming,2012-04-22,New content available every weekday with a strong focus on strategy games or anything with a good story. Videos can range from silly and whimsical to ...,Gaming,3,146320,146320,34679209
317,UCjsI5DaCl64zRxqYYep0T_A,Mrtweeday - CSGO Gaming and more! :),2010-07-08,For the people wondering regarding my PC specs: Here are the most important ones: Intel® Core™ i7-3770K Prozessor (4 x 3.5 GHz - 3.9 GHz) - 16 GB DDR3 ...,Gaming,1342,690420,690420,166337490
318,UC6teXMU1_AR1br5Dvvy_0jg,Savage Gaming,2013-02-16,"Hey guys welcome to my channel, hope y'all enjoy and remember to hit that subscribe button to become a Camp Freedomite today! Whats a schedule, I just do ...",Gaming,37,15245,15245,2736755
319,UCq54nlcoX-0pLcN5RhxHyug,SeaNanners Gaming Channel,2009-03-04,"Hello everyone! My name is Adam aka SeaNanners. Welcome to my channel! Enjoy Garry's Mod, Minecraft, Call of Duty, or Grand Theft Auto? You've come to ...",Gaming,13263,5669428,5669428,2496266888
320,UCrqsNpKuDQZreGaxBL_a5Jg,ComedyShortsGamer,2011-12-01,"Hey guys, ComedyShortsGamer here! My Name is Deji ▻SUBSCRIBE AND JOIN THE TANK FAMILY! ▻MY SHOP: http://shop.comedyshortsgamer.com ...",Gaming,1458,9164948,9164948,3178978024
321,UCsvn_Po0SmunchJYOWpOxMg,videogamedunkey,2010-10-21,watch my stupid ass videos.,Gaming,10619,4657281,4657281,1573472483
322,UCWMYFDuCcvkmPiOf1RP_IKQ,Bigorneaux & Coquillages,2013-04-01,"Cette chaîne s'appelle Bigorneaux & Coquillages, je sais même pas pourquoi. Bref, c'est Cyprien et Squeezie qui font des trucs pas spécialement intelligents en ...",Gaming,2885,5040352,5040352,671452397
323,UCaDFEed7JBxC2lnP5I2AktQ,Inside Gaming,2008-06-01,,Gaming,466,555358,555358,197786309
324,UCXJL3ST-O0J3nqzQyPJtpNg,Preach Gaming,2010-05-22,The PG Team Variety Gaming Content The Team of Mike and Andy have been striving to entertain since they were children with flashes of even being pro ...,Gaming,837,342277,342277,133384598
325,UCS_BD8cjFA8juZogPH5hEjg,Joey Graceffa,2012-07-24,Hey! My name is Joey! Welcome to my gaming channel! This is where I play a LOT of different video games! From Minecraft and the Sims 4 to Five Night's at ...,Gaming,2153,2487617,2487617,513967265
326,UCu3Mp1ZimtNvyA-bcfo9VrQ,カズゲームズ/Gaming Kazu,2013-12-27,カズのゲームチャンネルです。一般的な実況チャンネルではなく、ゲーム系チャンネル。幅広くゲーム系動画つくってきますー.,Gaming,0,1261988,1261988,1042781217
327,UCvMQn4d_RFWYShDBCbeuuxw,Adam VS Gaming,2013-02-17,Coming soon.,Gaming,10625,1454233,1454233,374911854
328,UC4mLMb49hqk4y9lVFtfanlg,ZiggyD Gaming,2011-02-03,"G'day ZiggyD here! This channel is a place for us to share our passion about deep, detailed and difficult games! I love Action RPGs, old-school RPGs, Real Time ...",Gaming,94,190368,190368,73047621
329,UC2l8G7UE41Vaby59Dfg6r3w,Galadon Gaming,2013-06-12,Clash Of Clans and Clash Royale Attack Strategy! Your trusted source for Clash Royale Gameplay and Clash of Clans Attacks!,Gaming,5,1490022,1490022,358392897
330,UCVhkzoReyB25jpFEeXjh3kQ,OpTic Gaming,2009-09-05,The Global Leader in Gaming Entertainment.,Gaming,1409902,1410527,1410527,114963536
331,UCT2x1vuvgYdhk-kQdlzn6yA,Clash with Cam,2012-12-31,I play Fortnite and I'm a total noob but I'm getting better!! Subscribe for daily streams and videos!,Gaming,0,1741228,1741228,441716574
332,UCY-aY6fAqJauPWfxZ7HTZig,2J Games,2014-08-25,Καλώς ορίσατε στο No.1 Ελληνικό Gaming κανάλι sto Youtube! • Business Inquiries: 2j@2jentertainment.com • Instagram: instagram.com/official2j/ • Facebook:...,Gaming,0,673949,673949,183299678
333,UC13nPkrDQH0A2s2vx_NAVdQ,TheXPGamers,2010-07-11,Hello Ladies and Gentlemen! CaptainShack here and welcome to my personal channel TheXpGamers. Here you will find videos primarily focused on one of the ...,Gaming,23,341453,341453,112105559
334,UCx8vbgWs666cAS7wsKos5sA,8-BitRyan,2015-03-18,"Welcome to my channel, my name is Ryan! You can expect to see a variety of gaming content based around just about every genre out there! If this is your thing, ...",Gaming,0,1387785,1387785,357986640
335,UCbShavGeOHnfiKn2qsYSv2A,LachlanPlayz - Gaming & Lets Plays!,2014-11-21,"Hey guys it's Lachlan Here with my 2nd Channel on Youtube! This is where I will post all of my gaming content that isn't Minecraft, I hope you enjoy the videos ...",Gaming,0,680695,680695,86971776
336,UCB4GZzsP0IJKWX8-IhEOnDQ,Jeremy - Gaming Curios,2012-07-06,"League of Legends - Jeremy ""Gaming Curios"" - Video Essays Covering Topics Primarily Related To League of Legends, as well as other information videos ...",Gaming,101,529594,529594,172982543
337,UCgiJxU4CSEjQ67FylcZ_8qw,VERTiiGO GAMING,2013-09-08,"My Name is Brendon and i love gaming so decided i would start uploading some of my gameplays, I play everything from RTS to FPS to MMO to Sports so i will ...",Gaming,0,417151,417151,70996092
338,UCv_hGnLMl_l4YfDEpwCaOGQ,Fed X Gaming,2009-05-18,Hello everyone Fed X Gaming here! I hope you like tutorials! Twitter - https://twitter.com/FedEx2692 Facebook - https://www.facebook.com/fedex.gaming?fref=ts...,Gaming,45,1088967,1088967,225831010
339,UCPYKRT-XpEfLsajbB2Nd7Og,SPACE GAMING,2012-08-30,"Von den Machern von ""Space Frogs Entertainment"" und ""Space Frogs Radio"" kommt jetzt die Innovation schlechthin... ein Let's Play Kanal! Nur irgendwie ...",Gaming,65,216859,216859,20507661
340,UC2vUKoTGIwNYq4LO0YWKPIg,HappyConsoleGamer,2008-03-17,Retro gaming fun! SUBSCRIBE! Please enjoy! Support us on Patreon! https://www.patreon.com/happyconsolegamer I'm your host Johnny Millenium and I ...,Gaming,5719,173295,173295,31883112
341,UCKiDtCzQu_NY7sw5sQm-0ZA,Hot Pepper Gaming,2013-07-08,"Your only source for in-depth game reviews and also hot pepper reviews at the same time! Look man, straight up this is a really dumb idea but regardless we ...",Gaming,147,281740,281740,30290498
342,UCM9r1xn6s30OnlJWb-jc3Sw,xxxtentacion,2015-06-23,"on youtube I will be gaming with fans and friends and expanding my fanbase beyond comparison, I want to be bigger than an artist or ""rapper"" so feel free to ...",Gaming,0,4518097,4518097,674530479
343,UCwRenK7z1CzvxMcQgzYFrtg,Beauty Tips - Topic,2014-10-29,,Beauty,0,741550,741550,0
344,UCRSvEADlY-caz3sfDNwvR1A,Huda Beauty,2007-01-14,"Hey My Loves!! Thanks for visiting :) I'm Huda, the Founder and CEO of Huda Beauty! For me, makeup has always been so much more than a way to look more ...",Beauty,331,2321206,2321206,128459562
345,UCB0d0JLn1WcGYcwwZ87d2LA,Rclbeauty101,2010-12-14,"I make different types of videos ranging from, DIYs, life hacks, comedy, skits, and anything I enjoy making, I hope you enjoy it too! For all business and branding ...",Beauty,2532,13253582,13253582,2860277331
346,UC5lRKBgDMpPas8-VP3wsh0A,Kaushal Beauty,2010-07-05,I like to collect fabulous things and I like to wear lipstick. Want to send me a little letter? PO BOX: Kaushal Beauty C/O Red Hare Somerset House Strand London ...,Beauty,10,1969236,1969236,170577874
347,UClY87IoUANFZtswyC9GeecQ,Beauty recipes,2015-10-20,"Looking for skin, hair, or nail care tips? Find the latest beauty information here. Disclaimer : These contents or videos are only intended for informational purpose ...",Beauty,0,1145681,1145681,166725202
348,UC-FJlpOV-TPkighCB-ytyMw,FoodSteps,2017-02-09,,Beauty,0,0,0,0
349,UCVKFs0cesQUEGtn8gQmhbHw,VasseurBeauty,2013-09-06,"Hi, I'm Brittany - I make fun lifestyle videos on DIYs, home organization, cleaning, budgeting, healthy living and more! My goal is to inspire and motivate you to ...",Beauty,0,927256,927256,83716081
350,UCf8IQSVoWAwQbyxkT6LEJ1g,CC Clarke Beauty,2015-08-19,"Wellcome to my world of Music, Makeup and Fashion.",Beauty,0,139650,139650,4566258
351,UCt414Im4PH8seguhsg5_sJg,BEAUTY INSIDER,2017-10-19,BEAUTY INSIDER believes everyone should shine from hair to makeup and everything in between. Life is an adventure from the team at INSIDER!,Beauty,0,97691,97691,34010214
352,UCjBq1Hbj2Q3fJIv49HdPGIw,RealBeautiful Beauty,2013-01-21,,Beauty,0,0,0,4490564
353,UCGUkuAaBDkYPdUhIetzLQxQ,Clevver Style,2009-07-12,"Beauty and style tips, tricks, and tutorials! New here?? We're the home of… LUNCHY BREAK every Tuesday!! BEAUTY TRIPPIN every Thursday!! WHAT THE ...",Beauty,195,2643937,2643937,684766615
354,UC0YvTCy1I4_a-3pn47_5DBA,"SaraBeautyCorner - DIY, Comedy, Makeup, Nail Art",2012-10-07,"Subscribe for the Coolest and Funniest Beauty Videos! This channel is all about DIY, comedy, makeup tutorials, nail art and other awesome ideas that pop on ...",Beauty,14,7987014,7987014,1294257165
355,UCskRkPSlaht6T_8sNGLdRfA,TheBrilliantBeauty,2009-09-25,"Hi! I'm Jodian, and I make beauty videos every week. Before my teenage years, I had a passion for hair, but not enough money to go to a salon every week.",Beauty,22,441574,441574,46004992
356,UCMURcNXDqZGQyk_UhqxDmbw,GiGi Beauty,2015-10-30,,Beauty,0,188409,188409,10281337
357,UC21yq4sq8uxTcfgIxxyE9VQ,Carli Bybel,2011-06-27,FOR ALL BUSINESS INQUIRIES PLEASE CONTACT SETH @ CARLIBYBELPR@gmail.com.,Beauty,2234,5976547,5976547,552514174
358,UC7ta1qj7_Aj1SzT8CA0j-pA,BeautybyNena,2011-12-05,"For all PR and business opportunities please email: Nena@gushcloud.com Latina Social Media Influencer and Beauty Vlogger (Chicago, IL)",Beauty,59,1513477,1513477,112928525
359,UC4hO4BjpS7PA5vDZ36btgHQ,Beauty Snapz,2018-03-01,,Beauty,0,0,0,247005
360,UCm6-A3746D0h1382TFjMg4w,MECCA BeautyJunkie,2016-04-07,"Welcome to the Mecca Beauty Junkie channel, your number one online beauty destination for all things 'how-to' and 'must-have' in cosmetics, skin care, hair ...",Beauty,0,27201,27201,7273796
361,UC4qk9TtGhBKCkoWz5qGJcGg,Tati,2010-11-08,"I'M TOTALLY ADDICTED TO MAKEUP and upload unbiased Product Reviews, Tips, Hauls and Tutorial videos on Drugstore & Luxury Beauty Products five days ...",Beauty,1826,4043885,4043885,828083070
362,UCOtoxvHLKrIlWbt4MRBWfbQ,RawBeautyKristi,2013-02-28,"RawBeautyKristi - A place where you can feel confident in getting HONEST Product Reviews, Makeup tutorials, Health, Life & Weight loss advice and MORE.",Beauty,5,377294,377294,24876075
363,UCFmsqgrZ1j5Eh69NZyJLLAw,BTK Beauty,2016-10-13,"3 beautiful black girls just trying to make it in life. Watch us juggle school and social life, through a variety of videos. Instagram @btkbeauty @kinadyyyy ...",Beauty,0,57670,57670,2591503
364,UC0qI3HpiBua75glb4RV5mWA,Samantha Ravndahl,2013-02-21,BEAUTY / TRAVEL / LIFESTYLE A 20 something doing things and stuff on the internet and also in real life. Let's be friends.,Beauty,2,775145,775145,38163524
365,UCCWhAby_JAgRXPsTxFBuv2g,Beauty queen14,2014-10-07,Uploading schedule - whenever I'm not being lazy Business Inquiries only: Onyistar11@gmail.com IG@Stubborn.onyi Sc @stubbornooooo My name is onyi im ...,Beauty,0,1181,1181,51728
