,Channel ID,Channel Name,Created,Description,Genre,Subscriber Count,Subscriber/Video,Video Count,View Count,Views/Subscriber,Views/Video,Comments/Upload,Comments/View,Days/Upload,Dislikes/Upload,Dislikes/View,Growth Rate,Likes/Upload,Likes/View,Views/Upload
378,UCgJnXEBjlxU03erzjeFKt5Q,Alternative Gaming Channel,2011-05-03,Welcome to Alternative Gaming Channel (Managed by MrLatwian) Success seems to be largely a matter of hanging on after others have let go ! PM this channel ...,Gaming,79029,397.13065326633165,199,9764399,123.55463184400664,49067.331658291456,63.48,0.6732465601495258,6.5,17.58,0.2305513946797995,-4.672196379015821,303.64,3.6328821125137205,27212.14
379,UColOBG6OzqWs13V6W_kYlXQ,IPF Gaming,2016-12-15,,Gaming,8869,37.26470588235294,238,1646779,185.67809223136769,6919.23949579832,57.78,1.6836123373169996,3.2,10.4,0.20998258697102137,0.5370886166364579,138.58,3.7601282932390094,5705.82
380,UCNoLwxiLiQIKX2Lk0WuTgkw,Pravus Gaming,2012-04-22,New content available every weekday with a strong focus on strategy games or anything with a good story. Videos can range from silly and whimsical to ...,Gaming,147466,65.02028218694885,2268,34993158,237.29644799479203,15429.082010582011,75.44,0.5886870633835598,0.6,4.86,0.039169265348687435,-3.3466658705191485,562.54,4.3031917166374685,13927.64
381,UCvybpPPGR1PJCx4uBOszeHA,SammiiCake Gaming,2013-09-06,"Hello My Friends!! My name is SammiiCake! I'm a British YouTuber who plays a variety of different games, such as Zelda: Breath of the Wild, The Sims and Nioh!",Gaming,7999,6.167309175019275,1297,1084225,135.54506813351668,835.9483423284503,10.24,1.59692380096811,3.1,1.88,0.2152009868028144,-0.407508171371759,39.86,4.7764220831159,1099.28
382,UCjhy7RmjZ9fcC-HgbVa4ZaA,Duende Gaming,2014-10-12,Un canal hecho por un gamer para gamers :D.,Gaming,172384,299.27777777777777,576,11171088,64.80350844625951,19394.25,160.2,0.639336528751537,0.3,20.2,0.06476371686341616,50.66740691104462,1718.82,5.305240895177429,26566.8
383,UCxZJzSkmD_B4S7pxDZ89qKQ,РОСТЯН,2014-11-10,Пытаюсь делать полезно-развлекательный контент )) Инста: https://www.instagram.com/rost_panteleev ВК: https://vk.com/rost_panteleev Паблос:...,Gaming,350323,1175.5805369127518,298,44933723,128.263696645667,150784.3053691275,1187.58,1.2862042799765465,4.1,192.48,0.17858969687945614,-0.1842265333239785,9115.16,9.591704657400964,105781.74
384,UCswZn8YlJTZOdmkiwYxmxLA,7Heaven Gaming,2016-05-18,14.12.2016.,Gaming,28483,54.04743833017078,527,2338344,82.09612751465787,4437.085388994307,4.16,0.1019876783020134,0.9,41.08,0.5961931268316947,-1.75907636398045,504.56,7.581985271768947,6833.92
385,UCx8vbgWs666cAS7wsKos5sA,8-BitRyan,2015-03-18,"Welcome to my channel, my name is Ryan! You can expect to see a variety of gaming content based around just about every genre out there! If this is your thing, ...",Gaming,1395095,1519.7113289760348,918,360559278,258.44783186808064,392766.09803921566,2070.22,0.7784433623077083,1.0,95.28,0.03512528313416122,-0.10208495662495042,12675.4,4.674042514182327,281343.3
386,UCeG2iaC6x8bfIb0Ar0WqqCg,87 Gaming,2016-09-22,"GAMING FOR THE MASSES! Hello, there. We are Fec and War, and we love video games. We are here to make friends and do game stuff. If you are interested ...",Gaming,2029,3.1167434715821813,651,171325,84.4381468703795,263.1720430107527,0.64,0.25633050999011164,0.7,1.34,0.3028916418534595,-1.385976095906648,14.98,4.71761464656581,447.08
387,UCHJFAuEQJm74w5_aI033sWg,999 Gaming,2014-09-18,"The latest news for The Walking Dead, The Walking Dead Spoilers and Hidden Clues, The Walking Dead Game Play, The Walking Dead Road to Survival, The ...",Gaming,71100,19.79949874686717,3591,30827519,433.5797327707454,8584.661375661375,39.94,1.3171169593477232,1.0,9.42,0.28590243848717317,-1.2428842138452754,204.78,7.707207060358404,3603.16
388,UCMnBaV1Wu_DqpbdYpuMkAvg,AC316 Gaming,2012-12-26,My Channel for WWE 2K18 Uploads DO NOT re-upload any of my videos.,Gaming,116304,138.29250891795482,841,88706324,762.7108611913606,105477.19857312723,0.0,0.0,3.4,2.66,0.2922031143729949,0.7247431286470336,17.28,1.7471311850955757,1049.84
389,UCvMQn4d_RFWYShDBCbeuuxw,Adam VS Gaming,2013-02-17,Coming soon.,Gaming,1453287,2026.8995815899582,717,375220282,258.1873243206607,523319.77963737794,519.06,0.46385577794074717,7.1,56.78,0.050670871242024025,-0.07065519023174789,4057.0,3.5916830290247006,120082.02
390,UCuJnPdfnrxNr_vSVnWIe92A,Adam Barlow gaming,2013-06-08,,Gaming,314,1.4537037037037037,216,2970,9.45859872611465,13.75,0.2,2.9515151515151516,0.7,0.08,0.9258658008658007,-0.5444798790750096,0.82,11.622244422244423,8.9
391,UCe2NrPcVNu8HZVfkdzbhXxg,Adept World Gaming,2008-12-30,"I play games, you play games. We are Adept World gamers! I'll be playing a wide variety of games and will be uploading them for your entertainment so just ...",Gaming,1726,2.2444733420026006,769,525638,304.54113557358056,683.5344603381014,6.74,11.96149304998176,1.4,0.06,0.13494304014293085,-1.6552308675068697,5.06,10.148131000782687,57.66
392,UCYNSxAxEsDb2v-3dqP9T-8g,ADH Gaming,2016-08-22,"Streaming Mario Maker on Sundays , Smash 4 streams tuesday and with the odd stream on a Saturday. Apart from that plenty of videos in the week including ...",Gaming,4944,9.751479289940828,507,1247631,252.35254854368932,2460.810650887574,7.64,1.2113175967045446,1.2,1.52,0.1834641440184307,-2.784194830300072,42.8,6.546409221717048,3344.84
393,UCqLPun-CyKXlpDbH-mHmhGQ,Adreden Gaming,2016-12-07,"I'm Adreden, I love gaming and want to share with you how & what I know and the experience. I got onto YouTube after playing a lot of 7 Days to Die. When I first ...",Gaming,643,1.0734557595993321,599,130086,202.31104199066874,217.1719532554257,7.54,14.003794986858923,0.6,0.1,0.09243817854526547,-1.5968716067663622,9.16,16.492168163178476,66.68
394,UC1FqN404t0IwX_MEoMAZ0EA,Afflicted Gamer,2016-02-14,"This is a gaming channel that mostly revolves around The Division, PUBG , Destiny, Dead by Daylight and now HUNT: Showdown, but I also play and cover ...",Gaming,13177,13.32355915065723,989,2243203,170.23624497230023,2268.1526794742163,19.88,0.9494265184043026,1.0,3.9,0.23033632412202618,-6.205573064824959,109.22,5.65176847073341,2600.18
395,UCSgOaBFfb8229ZJ7_-KYeFQ,Al's Gaming,2013-08-13,"Game Lore, Analysis and Critique. Please note that the quality of earlier videos is not good as my latest, this channel is a constantly improving project, video, ...",Gaming,5558,11.273833671399593,493,1079458,194.2169845268082,2189.569979716024,41.54,1.642781611865288,4.5,4.62,0.13430702857832805,3.0859704761365325,176.5,4.226255765814035,5166.66
396,UCTvfJ3-JWQeoBIlAdB30BcA,Alex Zi Gaming,2011-06-04,ITA Ciao Ragazzi io sono Alex Zi è vi presento il mio canale! Tratterò in particolare videogiochi per PS4 Tutorial e qualche Unboxing Ricordatevi di iscrivervi per ...,Gaming,43743,28.221290322580646,1550,5803914,132.68212056786228,3744.4606451612904,39.94,1.7188290137917537,1.1,8.16,0.400685510704348,-0.7225699518126585,222.48,9.733810052945849,2465.38
397,UCUvdi7T1D1_3QfJM-27XU-g,Alex Production & Gaming,2015-12-26,"Bien le bonjour à toutes et à tous ! Alexkidd Gaming aura pour objectif de vous faire découvrir des jeux anciens ou nouveaux lors de Let's Play, Playthrought voir ...",Gaming,8754,13.829383886255924,633,1572788,179.66506739776102,2484.657187993681,2.62,1.541392865261748,0.7,0.32,0.16845203058603025,-0.18084967781131178,17.28,9.955873420894925,191.24
399,UCYVinkwSX7szARULgYpvhLw,Ali-A,2006-09-13,Ali-A // Subscribe and join the #AliAarmy! ▻ Welcome to the best place for gaming news and gameplays! This is my place to share videos of me having fun ...,Gaming,13344898,4798.596907587199,2781,3337235347,250.07574782512387,1200012.7101761957,27911.92,0.6836010880822718,0.8,11492.12,0.2736695190090353,-0.5255037715134974,90452.8,2.351119001155924,4124295.54
400,UCW2Agm2kMdjrqbzr2AyCoTQ,AllCast Irish Gamers,2014-06-07,"Welcome and thank you for checking out our channel! What's the Craic? We are 3 Irish Lads in our 30s who love gaming. We go to many, many Gaming Events ...",Gaming,1755,1.7341897233201582,1012,196294,111.84843304843305,193.96640316205534,9.46,10.533771787432642,2.1,0.44,0.4525239153079996,0.6468326593865024,9.06,9.658322738512407,106.34
401,UCooFE0H7iB6aVd433Jv6fMw,Alzu Gaming,2011-03-23,"Clips, guides and best walkthroughs of video games I currently play in true 1080p quality. Enjoy and make sure to read the video descriptions. Feel free to leave ...",Gaming,45723,36.20190023752969,1263,31142712,681.1169870743389,24657.72921615202,70.56,0.23616030786266012,10.4,15.6,0.06198288831787218,-2.7861541963497323,422.72,1.0520514230959266,50831.22
402,UCtsK4QYe2tRdIxoZxwkX3Ww,Amigos Retro Gaming,2015-07-24,"Amigos Retro Gaming covers all retro games from all systems, but is especially fond of the Amiga.",Gaming,904,1.2643356643356642,715,95010,105.09955752212389,132.88111888111888,3.98,3.280201843259456,1.2,0.04,0.023285967558413383,-0.598756934723696,6.02,5.172501250533079,124.76
403,UCDxu8BHRAB0ZTZUuaj_lM8w,AnGeLuS Gaming,2014-07-16,"Moin moin, ich bin der AnGeLuS aus Hamburg und ich möchte euch hier mit niveauvollen, informativen Videos und Let's Plays unterhalten. Let's Plays mit Herz ...",Gaming,19825,5.813782991202346,3410,5131942,258.8621437578815,1504.9683284457478,11.16,3.8898250640874115,0.3,0.82,0.18074668829912996,-2.9788338165395167,39.32,12.374065421909206,415.64
404,UCK4CXqyU_l3wG1CnrOwFUKQ,Anima GAMING,2015-05-26,r u a boy or a girl?,Gaming,64517,165.00511508951408,391,8518695,132.03798998713518,21786.943734015345,227.1,1.2670153912596223,8.1,14.24,0.052027027557964234,-0.1079967180421338,1150.06,6.440796130158294,22313.42
405,UC7tHXQXWImq_0I3PCQ8Udaw,Annoying Orange Gaming,2013-11-07,Thanks to Midget Apple who graciously allowed us to convert his channel into THE place for Annoying Orange gaming. New videos EVERY DAY. WOOO!!! Don't ...,Gaming,1586273,970.1975535168195,1635,1079945213,680.8066537096704,660516.9498470948,277.42,0.3451735677674454,0.9,69.72,0.07090823666408683,-0.5335880731403824,1002.12,1.0695455054282632,119598.6
406,UC4asiccojnb89lZwD0ESNZA,anung gaming,2015-06-19,"This gaming channel love playing game from android phone, especially simulator game, like train, truck, plane or bus. But sometimes i enjoy playing battle and ...",Gaming,19430,13.02278820375335,1492,20034696,1031.1217704580545,13428.080428954423,0.7,0.0724538455651744,0.4,0.32,0.035446298471659185,-2.4252500755085644,15.66,1.4665890652481266,953.76
407,UCpvX-WQHi-Lz6wBbXUEJRfw,Apex Gaming,2009-06-15,"Welcome to Apex Gaming, here you find find mostly Monster Hunter but also various other games that I find appealing. I hope you guys enjoy!",Gaming,27257,56.66735966735967,481,5098222,187.04266793851122,10599.214137214138,56.3,0.37581086971441263,2.2,11.18,0.07405431722390367,-6.978914194624691,328.26,2.3858619776093675,18912.26
408,UCkeDo2NpXfi-PW3Kw2O745w,Apk Gaming,2015-11-26,"MOBILE LEGENDS BANG BANG GAMEPLAY BUILD GUIDE TUTORIAL CLASH OF CLANS TH11 WAR BASE Only the best android games, with links to ...",Gaming,54264,42.93037974683544,1264,13352831,246.07163128409258,10563.948575949367,2.18,0.26519580109529917,0.2,3.88,0.33560750087443925,1.5380026465891337,26.64,2.81994337577572,1450.64
409,UCXNi96LB5AZcQVHnNGwo96g,Apple Gaming,2015-04-23,ゲームで生きる 20歳 YouTuber & ProGamer 父ノ背中 所属 ブログ http://applegaming.xyz/ お仕事の依頼は下のメールアドレスまでよろしくお願いします。,Gaming,138315,113.8395061728395,1215,46029807,332.78969742977984,37884.61481481481,113.02,0.22910963427316305,0.4,39.56,0.07352441456556237,-1.2699966037865855,496.02,1.0169006319265368,50511.1
410,UCb-5PXep22fFWwbjAQgMZOA,Arconix Gaming,2016-11-08,"I Am A Variety Streamer, Love To Stream All Good Games For You All. Go On And Smash That Subscribe Button.",Gaming,1008,6.857142857142857,147,23632,23.444444444444443,160.76190476190476,0.22,0.07401316709088802,1.2,1.3,0.42441257160325585,-1.9734818301981587,29.42,11.193984196749437,280.66
411,UC-zjH-e5XBzMpy_VtwIGRxQ,Arekkz Gaming,2013-01-12,"The best Channel for Destiny 2, Monster Hunter World, The Division & More. Arekkz Gaming is a YouTube gaming channel dedicated to covering all games, with ...",Gaming,780759,283.602978568834,2753,202370693,259.197387414042,73509.15110788231,494.52,0.5107247566933781,1.0,58.14,0.08066228162177513,-1.218021262493989,2818.78,2.7700994169358637,113472.6
412,UCViH1WOTRZhLUKkaF3NudLQ,Ares Gaming,2016-07-19,"Hi, I am Ares(Nico) and I making montages on popular games. I am making funny videos about GTA 5, Fornite Battle Royale and another popular games:)Check ...",Gaming,194049,506.6553524804178,383,40946624,211.01177537632248,106910.2454308094,255.04,0.30354558311359187,2.3,149.72,0.12040474530118547,-0.1289840765928176,2937.98,2.9192830530208695,176779.4
413,UCv3zlYxlGhZvYjAdDMm4pNQ,Ariona Gamer,2014-11-09,Приветствую вас мои дорогие любители игр! Меня зовут Ариона и мне почти 35 лет. На своем канале я буду записыв...,Gaming,57204,63.986577181208055,894,13229274,231.26484161946718,14797.845637583892,167.0,0.7922463497441468,2.0,28.54,0.14185437533814355,-1.1045606807540616,905.06,4.0926262781817435,33413.96
414,UCSGK3dJf19q1LCxjkMO8K4w,Armor Gaming,2016-01-01,Welcome! c: I'm also known as ArmorXD. Monster Legends! Monster Legends! Monster Legends! My videos will include the following: - Monster Skills & Stats ...,Gaming,27984,19.088676671214188,1466,9794798,350.0142224128073,6681.30832196453,44.3,2.4618876634777314,0.9,1.94,0.15407271082704674,-0.2715613726160726,63.44,3.7431175402097936,2074.02
415,UCxY6PVBV5MrAe8dHQJjA6mA,ArveYT,2014-12-30,"Hei folkens, jeg heter da Arve og driver denne YouTube-kanalen! Her kan du/dere se mine videoer og direktesendinger enten det er på PC eller PlayStation 4 ...",Gaming,5312,5.755146262188516,923,394169,74.2035015060241,427.05200433369447,3.38,1.6363595045271992,0.9,3.46,1.3932789422333174,1.245788994764354,20.4,8.037952184422466,254.34
416,UC7IsW0DZu38zhLpeZy66h_Q,Ascended Gaming,2014-02-28,Hello my fellow gamers! My name is Henry and I go by AscendedONE on ark :) I think that this game is so awesome I was inspired to make a youtube channel ...,Gaming,20559,95.18055555555556,216,3160287,153.71793375164162,14630.958333333334,249.8,1.673711293631109,2.6,59.88,0.4135809314867624,0.35857634766625773,320.24,2.4077453728243166,14396.2
417,UC47EQH0_sX5A6XCqCWyXxdQ,ASQD GAMING,2015-09-10,On my channel I will cover everything there is with the SHOOTER GENRE. Console shooters and PC shooters alike. My main focus will be on State of Decay 2 ...,Gaming,19530,40.02049180327869,488,4475986,229.18515104966718,9172.102459016394,143.88,1.397750468878869,1.0,15.22,0.13067777857776397,-0.2087077788337624,329.7,3.24167108121976,12623.96
418,UCAaMgASV4htjw3KNqh_vQvA,ASUS ROG (Republic of Gamers),2006-01-02,The Official YouTube channel for the ASUS Republic of Gamers (ROG). The Republic of Gamers is committed to delivering the most innovative and best ...,Gaming,127209,324.51275510204084,392,12278549,96.52264383809322,31322.82908163265,14.54,0.4706228242271413,2.4,4.5,0.21079604719166797,40.05630249235057,99.72,3.419766184424486,20921.24
419,UCqOZtpRGMBVyAHMXaLGeTTQ,Atrin,2016-06-13,WHATS UP! Welcome to my channel. I hope you enjoy the vids and consider subscribing! Subscriber Goals 100 - 07.12.2016 500 - 07.26.2016 1k - 08.13.2016 ...,Gaming,21768,23.306209850107066,934,2886279,132.59275082690186,3090.2344753747325,30.98,1.3832237255157096,0.7,7.06,0.23388079351484437,-3.1352411794913118,80.12,4.177206833518671,2852.66
420,UCYQsUgef-WiOTqVhDP-XLOQ,Attack Gaming,2014-03-12,"Attack Gaming is your home for video gaming content! We do everything, from gameplays, to reviews, to comedic sketches. Nothing is off-limited for the Attack ...",Gaming,30247,43.21,700,9987553,330.1997884087678,14267.932857142858,11.38,1.1375039092289372,13.3,8.18,0.6336425586188145,-1.5647067394565148,29.96,2.2382258087528326,3814.64
421,UC6-kR_C7M8NpkcuuFJ9WzdQ,AWH Gaming,2015-02-27,Alliance Clans Clash of Clans: - Singa Tua 86 - Jember Terbina - Crazy Brigade - Sidodadi Elite Moba Game Video : - Mobile Legends Bang Bang - Heroes ...,Gaming,30926,32.147609147609145,962,12971607,419.4401797840005,13483.99896049896,5.68,1.0536654314819596,0.4,1.9,0.08578554008940871,-93.77316133634858,16.22,1.0522048755075262,3587.72
422,UCVKgQ_RqZlXjFEZcrvvo2aw,AxelRamm TV Gaming Channel,2015-07-11,"Канал посвящен видео по игре World of Warships ""Мотивационная"" помощь в развитии канала и ""благотворительное уско...",Gaming,5183,22.83259911894273,227,657156,126.79066177889253,2894.9603524229074,13.02,0.6560175993299157,2.0,6.06,0.5611227992846903,-0.7203387563666513,124.64,10.634086579330168,1301.76
423,UCgZt4nKv08-lrDhJHjZh3ug,axyon gaming 007,2015-12-14,"Buna! Eu sunt Axyon. Pe acest canal veți găsi gaming. Jocurile vor fii atât pe PC cât și pe Android. Jocurile cele mai întâlnite sunt: Clash Royale, Clash of ...",Gaming,217,1.2259887005649717,177,7675,35.36866359447004,43.36158192090395,5.34,20.21476572449835,1.1,0.6,1.4898109932640562,-0.5458582759773447,4.38,16.42232092630864,32.5
430,UC2ALrg7boNPCL_IZ68E5AAA,TOMOKI MAKEUP & BEAUTY,2018-05-08,"沖縄からメイクを中心に美容に関するビデオを発信していきます⭐   Okinawa, Japan based makeup and beauty junkie!!",Beauty,28,28.0,1,174,6.214285714285714,174.0,4.0,2.1739130434782608,0.0,0.0,0.0,,18.0,9.782608695652174,184.0
434,UCfe-lpp-EkjrTTXMPpp3g5g,SHOW-THE-BEAUTY of UNIVERSE,2018-05-07,FILMS BE HAPPY.,Beauty,3,1.5,2,25,8.333333333333334,12.5,0.0,0.0,0.0,0.0,0.0,,3.5,28.57142857142857,13.5
436,UCjw9VI9hVSIgFAzSJ7IiwvQ,JuJu Beauty Chick,2018-05-07,,Beauty,1,1.0,1,4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,1.0,25.0,4.0
438,UC7RWK0FwOIFMglSVBD3iK9Q,Elegant Beauty Collection,2018-05-07,,Beauty,1,1.0,1,11,11.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.0
441,UChcqh8OVV4-2gkCaAioe5cg,Beauty- Madness by Valeria,2018-05-07,Hier erwarten euch tolle Kosmetik Produkte. Ich werde Produkte an mir testen und euch meine Erfahrungen dazu berichten. Unter jedem Video findet ihr einen ...,Beauty,3,3.0,1,68,22.666666666666668,68.0,1.0,1.3333333333333335,0.0,0.0,0.0,,3.0,4.0,75.0
448,UCN8y-N8FHi37ZutRO3pgHuw,Jophiel Beauty Angels,2018-05-07,My channel is to Be Beautiful Inside Out. Wish to share some tips which could benefit All of us. Made with Lot of Love & I am looking forward for your Acceptance ...,Beauty,1,0.25,4,26,26.0,6.5,0.0,0.0,0.0,0.0,0.0,,2.0,6.25,32.0
449,UCXyfxc4EnLhaZSLN-eOmvHg,Beauty Girls,2018-05-07,,Beauty,3,3.0,1,17,5.666666666666667,17.0,0.0,0.0,0.0,0.0,0.0,,3.0,17.647058823529413,17.0
452,UC0xHIQwLKX1-Wmzl2EYBpEw,Beauty Blog,2018-05-06,,Beauty,1,1.0,1,3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,1.0,33.33333333333333,3.0
455,UCL4C4iMqZp2OdJ_eO97n91g,Beauty & Brains,2018-05-06,,Beauty,6,6.0,1,27,4.5,27.0,0.0,0.0,0.0,0.0,0.0,,5.0,17.857142857142858,28.0
456,UCOoTAmoJ3Xx3GWU-Bl5KVTw,Beauty star bubby,2018-05-06,,Beauty,2,0.6666666666666666,3,32,16.0,10.666666666666666,1.3333333333333333,15.277777777777777,0.2,0.0,0.0,-125.0,1.0,13.194444444444445,10.666666666666666
457,UCWXbsVuBy70AZ-D4OfW1NIg,touti beauty,2018-05-06,مرحبا بيكم ف قناة (touti beauty) ماتنساااوش تتشاركو ف القناة والضغط على زر الجرس وتشجعوني ب لايكاااات ديالكم...,Beauty,14,3.5,4,88,6.285714285714286,22.0,14.5,29.423076923076923,0.9,0.0,0.0,-33.484162895927604,10.0,21.483516483516485,46.5
460,UCzs1hkj55XoaTBi7GNGagfQ,Beauty Hacker,2018-05-06,,Beauty,2,0.5,4,28,14.0,7.0,0.0,0.0,0.5,0.0,0.0,-63.613231552162844,1.0,11.904761904761903,7.5
462,UC9NOjc-QfJslWJzbA-3EI8Q,Mỹ Phẩm Cao Cấp Hana Beauty White,2018-05-06,Mỹ phẩm Hana Beauty White là dòng mỹ phẩm cao cấp phù hợp và hiệu quả với mọi loại da. sẽ giúp bạn nhanh chóng có làn da đẹp và tươi trẻ. Sản phẩm...,Beauty,3,0.5,6,16,5.333333333333333,2.6666666666666665,0.0,,0.3,0.0,,-14.80263157894737,1.0,,3.0
464,UCAKToOOqAtSJOAv2fbEqV3Q,Doctor Beauty,2018-05-06,"Hi, My name is Dr Harneet Kaur. I am a doctor by profession and Makeup Enthusiast by passion! Hope to get a positive feedback on youtube! Lets start a ...",Beauty,1,0.25,4,499,499.0,124.75,0.0,0.0,0.3,0.5,0.11037527593818984,-30.98683672635107,3.75,2.717439293598234,129.25
465,UC0G8J0SQywOrXOmOxevJHlg,Natural Beauty,2018-05-06,,Beauty,1,0.5,2,134,134.0,67.0,3.0,4.463863958431743,0.0,0.0,0.0,258.6206896551724,8.0,11.667453944260746,65.5
467,UCXoF-8NXd8JCFQc1LkWCqTw,Health Beauty Tips,2018-05-06,,Beauty,2,0.05555555555555555,36,12,6.0,0.3333333333333333,0.03125,,0.1,0.0,,-12.747138397502603,0.0625,,0.375
468,UC21vsZqwQ9htrAlV6FFCBxA,Care and Beauty,2018-05-06,,Beauty,12,2.4,5,65,5.416666666666667,13.0,0.0,0.0,0.0,0.0,0.0,,12.0,18.181818181818183,66.0
474,UCBeRBb_lHsS1Z-5JH0JrYlg,korean beauty editz,2016-10-17,,Beauty,15,5.0,3,1341,89.4,447.0,0.3333333333333333,0.15432098765432098,0.3,0.0,0.0,-85.37299286351472,7.0,2.280781647066223,444.3333333333333
475,UCxfI_AZh0cof7QDD2uz8aNQ,Decabila Beauty,2014-02-01,,Beauty,121,60.5,2,31513,260.43801652892563,15756.5,63.0,0.500890812141569,5.6,36.5,0.16488690106785936,108.86419278959242,83.0,0.7533179775866783,15858.5
476,UCxszQSsEXFdzcD_y_H9RYMQ,Souhayla Beauty,2017-05-20,مرحبا بكم في قناتي على اليوتوب اضغطو سبسكرايب مشان تشوفو مستجداتي و الفيديوهات الحصرية من التحديات و المقال...,Beauty,493,37.92307692307692,13,14415,29.239350912778903,1108.8461538461538,9.0,1.7322169977701845,23.9,1.6363636363636365,0.4273929503473607,0.020756589210656148,33.18181818181818,5.059596980284418,1309.4545454545455
477,UCe7D8zT9wQ1foDZQyyftdFA,Destination Beauty,2014-01-21,Welcome to Destination Beauty: Your Beauty Playground and a unique head-to-toe beauty destination from L'Oréal Paris designed to empower you with the ...,Beauty,130629,1501.4827586206898,87,7243409,55.45023693054375,83257.57471264368,39.56,0.07306410077822457,7.5,81.44,0.11207523786058005,0.043333693865209535,641.64,0.9528596896791227,73187.2
478,UCMkDp-BPc-Hmf09GYy-tNqQ,nawars beauty,2016-08-31,,Beauty,195,39.0,5,1415,7.256410256410256,283.0,0.0,,21.6,0.0,,-inf,5.0,inf,281.8
479,UCakCPsNUKmz1sUnpsr6GgGg,Elle Leary Artistry,2011-12-01,CELEBRITY MAKEUP ARTIST // BEAUTY OVER 30 Beauty simplified for the woman that knows who she is This is the official YouTube channel of Celebrity ...,Beauty,60378,141.07009345794393,428,4634855,76.76397032031535,10829.10046728972,229.94,3.5397147415845946,1.6,11.92,0.14035111378800544,-2.520210991892488,779.6,10.368893879127164,9153.44
481,UCwAK-y8eUzHrI7ce6qW63ug,Beauty Enhance,2015-10-21,"Hi Guys!! I make mehandhi/henna tutorials,health and beauty videos and lots more… I hope you enjoy my videos and SUBSCRIBE to my channel and support ...",Beauty,29898,298.98,100,5020822,167.93170111713158,50208.22,12.12,0.010655053923197332,1.8,75.16,0.08030117429191468,3.0053578873526026,509.68,0.6326221047557531,79495.0
482,UCLH9GkErj4dYPhLpkUpHxOw,Beauty Insider,2017-07-29,"Welcome to Beauty Insider channel! Find out about the hottest beauty trends, tips, and looks for hair, makeup, and nails. Beauty Insider are going to be a Girl's ...",Beauty,932,14.121212121212121,66,260250,279.2381974248927,3943.181818181818,0.84,0.4198136411164739,2.9,1.56,0.11657509933922898,-11.752579276504841,12.78,1.7464280555486777,2242.26
483,UCbO9bltbkYwa56nZFQx6XJg,Manny Mua,2014-07-17,Hey guys! My name is Manny (MannyMua) and I am a BOY BEAUTY VLOGGER!!! Whatttt theres such a thing?! Yes there isss mamma yas there isss. I believe ...,Beauty,4789322,15013.548589341694,319,342142325,71.43857209851416,1072546.473354232,15116.6,1.0244537818504944,3.4,1283.4,0.08242359623461931,0.24756692811633987,74780.34,4.7655304698984065,1624764.84
484,UCV2GFYOuqOS6NAHXSLrvsbA,Souzana's Beauty Secrets,2011-01-18,"Καλωσόρισες στο κανάλι μου! Με λένε Σουζάνα Κεγγίτση και στο ""Souzana's Beauty Secrets"" σου αποκαλύπτω όλα τα μυστικά...",Beauty,49483,276.4413407821229,179,4183388,84.54192348887497,23370.882681564246,275.72,1.0032294559524215,6.3,33.4,0.11820171966885006,-0.1700635883149075,1268.08,4.513616041948255,29999.38
485,UCXbQzhqSvgVZTUyi1T4AU3w,Lauren Curtis,2011-08-31,This channel is centred around all things beauty - from makeup and hair tutorials to product reviews and hauls - I've got everything covered! Thanks for stopping ...,Beauty,3629994,10835.802985074626,335,299043139,82.38116619476506,892666.0865671642,557.56,0.23305885187984693,7.3,255.32,0.0922032217090307,-0.27455192253882144,9809.58,3.7938905731921246,281770.8
486,UCVVHyNSwMSU_1IQFKvo9n1g,Fashion & Beauty,2016-03-14,"The latest fashion and beauty news, tips and trends.Fashion and beauty - latest news and tips. Discover the latest fashion trends and advice on what to wear for ...",Beauty,9938,9.042766151046406,1099,2750781,276.79422418997785,2502.985441310282,0.2,0.06973666935221684,0.5,0.42,0.10785327671735001,0.6745271596758459,3.1,0.9745109611117835,421.08
487,UC-0n91HDjpBjRnhcwzfP1pQ,Jamie Barrera Nlighten beauty and wellness,2016-12-04,Choose from our Nlighten Made in Korea cosmetics and wellness products.,Beauty,3,0.09090909090909091,33,434,144.66666666666666,13.151515151515152,0.0,,12.0,0.0,,-0.17367333069765034,0.06060606060606061,,13.151515151515152
489,UCTbPOlDRrUhQ2-bAN13k1oA,Fairly Beauty,2015-08-25,,Beauty,5,1.6666666666666667,3,84,16.8,28.0,0.0,0.0,37.4,0.6666666666666666,33.33333333333333,34.79036574487065,0.3333333333333333,0.4166666666666667,28.0
490,UC5WHah3Uq2MsHSGA4cqYNvQ,Beauty Infinite [Payel Deshmukh],2013-06-15,"Hi Friends, Welcome to Infinite Family. I am Payel. My Channel Beauty Infinity is not just another Beauty Channel.....Its more about being yourself adding beauty ...",Beauty,20614,53.128865979381445,388,2977511,144.4412050063064,7673.9974226804125,107.38,5.702042051305345,1.6,7.0,0.32614691783719274,1.0971398471696179,152.32,7.964728979995807,2299.68
